path,track_id,folder,label,class_name
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MXdVnDVjSL8.wav,MXdVnDVjSL8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MXdVnDVjSL8.wav,MXdVnDVjSL8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MY0PsDE3xHs.wav,MY0PsDE3xHs,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MY0PsDE3xHs.wav,MY0PsDE3xHs,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MY0PsDE3xHs.wav,MY0PsDE3xHs,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MYtq46rNsCA.wav,MYtq46rNsCA,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MYtq46rNsCA.wav,MYtq46rNsCA,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MYtq46rNsCA.wav,MYtq46rNsCA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MZhaDGgULtc.wav,MZhaDGgULtc,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MZhaDGgULtc.wav,MZhaDGgULtc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MZhaDGgULtc.wav,MZhaDGgULtc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/M_s-49rNCdw.wav,M_s-49rNCdw,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/M_s-49rNCdw.wav,M_s-49rNCdw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/M_s-49rNCdw.wav,M_s-49rNCdw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MdYXznF3Eac.wav,MdYXznF3Eac,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MdYXznF3Eac.wav,MdYXznF3Eac,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MdYXznF3Eac.wav,MdYXznF3Eac,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MdsRmMxkF4k.wav,MdsRmMxkF4k,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MdsRmMxkF4k.wav,MdsRmMxkF4k,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MdsRmMxkF4k.wav,MdsRmMxkF4k,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MeA8CSKAuvw.wav,MeA8CSKAuvw,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MeA8CSKAuvw.wav,MeA8CSKAuvw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MeA8CSKAuvw.wav,MeA8CSKAuvw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mf6Ql55o7Es.wav,Mf6Ql55o7Es,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mf6Ql55o7Es.wav,Mf6Ql55o7Es,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mf6Ql55o7Es.wav,Mf6Ql55o7Es,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MfKSVJIcDK0.wav,MfKSVJIcDK0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MfKSVJIcDK0.wav,MfKSVJIcDK0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MfKSVJIcDK0.wav,MfKSVJIcDK0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MfX7Q0ucts8.wav,MfX7Q0ucts8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MfX7Q0ucts8.wav,MfX7Q0ucts8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MfX7Q0ucts8.wav,MfX7Q0ucts8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mhvgz5AjV3U.wav,Mhvgz5AjV3U,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mhvgz5AjV3U.wav,Mhvgz5AjV3U,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mhvgz5AjV3U.wav,Mhvgz5AjV3U,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MiWskwqOMrg.wav,MiWskwqOMrg,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MiWskwqOMrg.wav,MiWskwqOMrg,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MiWskwqOMrg.wav,MiWskwqOMrg,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MipnqUXgpOA.wav,MipnqUXgpOA,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MipnqUXgpOA.wav,MipnqUXgpOA,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MipnqUXgpOA.wav,MipnqUXgpOA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mir959i7F2M.wav,Mir959i7F2M,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mir959i7F2M.wav,Mir959i7F2M,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mir959i7F2M.wav,Mir959i7F2M,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MkPhe7TLLZ0.wav,MkPhe7TLLZ0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MkPhe7TLLZ0.wav,MkPhe7TLLZ0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MkPhe7TLLZ0.wav,MkPhe7TLLZ0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MkTQQ0m8Ys8.wav,MkTQQ0m8Ys8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MkTQQ0m8Ys8.wav,MkTQQ0m8Ys8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MkTQQ0m8Ys8.wav,MkTQQ0m8Ys8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MlnK2sa7mm4.wav,MlnK2sa7mm4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MlnK2sa7mm4.wav,MlnK2sa7mm4,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MlnK2sa7mm4.wav,MlnK2sa7mm4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MmqRlHntd0Q.wav,MmqRlHntd0Q,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MmqRlHntd0Q.wav,MmqRlHntd0Q,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MmqRlHntd0Q.wav,MmqRlHntd0Q,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mnk6590abfY.wav,Mnk6590abfY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mnk6590abfY.wav,Mnk6590abfY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mnk6590abfY.wav,Mnk6590abfY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MocXmVbat3s.wav,MocXmVbat3s,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MocXmVbat3s.wav,MocXmVbat3s,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MocXmVbat3s.wav,MocXmVbat3s,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mp1MHSeHa0o.wav,Mp1MHSeHa0o,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mp1MHSeHa0o.wav,Mp1MHSeHa0o,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mp1MHSeHa0o.wav,Mp1MHSeHa0o,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MpS2SSIhe2g.wav,MpS2SSIhe2g,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MpS2SSIhe2g.wav,MpS2SSIhe2g,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MpS2SSIhe2g.wav,MpS2SSIhe2g,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MpWGx5odhh8.wav,MpWGx5odhh8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MpWGx5odhh8.wav,MpWGx5odhh8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MpWGx5odhh8.wav,MpWGx5odhh8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MpjN21Z93JY.wav,MpjN21Z93JY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MpjN21Z93JY.wav,MpjN21Z93JY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MpjN21Z93JY.wav,MpjN21Z93JY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MrMXYO2fzJ4.wav,MrMXYO2fzJ4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MrMXYO2fzJ4.wav,MrMXYO2fzJ4,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MrMXYO2fzJ4.wav,MrMXYO2fzJ4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MsEoUVWS59M.wav,MsEoUVWS59M,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MsEoUVWS59M.wav,MsEoUVWS59M,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MsEoUVWS59M.wav,MsEoUVWS59M,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MsjeOXuUYG4.wav,MsjeOXuUYG4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MsjeOXuUYG4.wav,MsjeOXuUYG4,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MsjeOXuUYG4.wav,MsjeOXuUYG4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MtVLmOvQopM.wav,MtVLmOvQopM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MtVLmOvQopM.wav,MtVLmOvQopM,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MtVLmOvQopM.wav,MtVLmOvQopM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mv90uA0tmgc.wav,Mv90uA0tmgc,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mv90uA0tmgc.wav,Mv90uA0tmgc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mv90uA0tmgc.wav,Mv90uA0tmgc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MvnC1TfNiPY.wav,MvnC1TfNiPY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MvnC1TfNiPY.wav,MvnC1TfNiPY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MvnC1TfNiPY.wav,MvnC1TfNiPY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MwE7REVj8JQ.wav,MwE7REVj8JQ,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MwE7REVj8JQ.wav,MwE7REVj8JQ,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MwE7REVj8JQ.wav,MwE7REVj8JQ,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MwK9HYjeeN0.wav,MwK9HYjeeN0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MwK9HYjeeN0.wav,MwK9HYjeeN0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MwK9HYjeeN0.wav,MwK9HYjeeN0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/Mwy5Y0S5jfM.wav,Mwy5Y0S5jfM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Mwy5Y0S5jfM.wav,Mwy5Y0S5jfM,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Mwy5Y0S5jfM.wav,Mwy5Y0S5jfM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MyH8zQw9csc.wav,MyH8zQw9csc,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MyH8zQw9csc.wav,MyH8zQw9csc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MyH8zQw9csc.wav,MyH8zQw9csc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MyjxrBI9k4o.wav,MyjxrBI9k4o,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MyjxrBI9k4o.wav,MyjxrBI9k4o,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MyjxrBI9k4o.wav,MyjxrBI9k4o,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/MzUgHy7SyS8.wav,MzUgHy7SyS8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/MzUgHy7SyS8.wav,MzUgHy7SyS8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/MzUgHy7SyS8.wav,MzUgHy7SyS8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N-dzfI3L5ic.wav,N-dzfI3L5ic,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N-dzfI3L5ic.wav,N-dzfI3L5ic,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N-dzfI3L5ic.wav,N-dzfI3L5ic,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N0i99VyZCg8.wav,N0i99VyZCg8,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N0i99VyZCg8.wav,N0i99VyZCg8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N0i99VyZCg8.wav,N0i99VyZCg8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N0q5vPAsHLI.wav,N0q5vPAsHLI,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N0q5vPAsHLI.wav,N0q5vPAsHLI,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N0q5vPAsHLI.wav,N0q5vPAsHLI,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N1Mxns_JJTk.wav,N1Mxns_JJTk,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N1Mxns_JJTk.wav,N1Mxns_JJTk,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N1Mxns_JJTk.wav,N1Mxns_JJTk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/N1Mxns_JJTk.wav,N1Mxns_JJTk,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N4eMppEnPE0.wav,N4eMppEnPE0,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N4eMppEnPE0.wav,N4eMppEnPE0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N4eMppEnPE0.wav,N4eMppEnPE0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/N4eMppEnPE0.wav,N4eMppEnPE0,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N4tTZn8WlDM.wav,N4tTZn8WlDM,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N4tTZn8WlDM.wav,N4tTZn8WlDM,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N4tTZn8WlDM.wav,N4tTZn8WlDM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/N4tTZn8WlDM.wav,N4tTZn8WlDM,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N5BAnG2zoUY.wav,N5BAnG2zoUY,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N5BAnG2zoUY.wav,N5BAnG2zoUY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N5BAnG2zoUY.wav,N5BAnG2zoUY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/N5BAnG2zoUY.wav,N5BAnG2zoUY,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N6YT8_jlt0E.wav,N6YT8_jlt0E,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N6YT8_jlt0E.wav,N6YT8_jlt0E,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N6YT8_jlt0E.wav,N6YT8_jlt0E,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/N6YT8_jlt0E.wav,N6YT8_jlt0E,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/N8Fg3L1Cc5E.wav,N8Fg3L1Cc5E,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/N8Fg3L1Cc5E.wav,N8Fg3L1Cc5E,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/N8Fg3L1Cc5E.wav,N8Fg3L1Cc5E,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/stable_audio_open/N8Fg3L1Cc5E.wav,N8Fg3L1Cc5E,stable_audio_open,4,Stable Audio Open
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/audioldm2/NBnz0xV9nb4.wav,NBnz0xV9nb4,audioldm2,0,AudioLDM2
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/NBnz0xV9nb4.wav,NBnz0xV9nb4,MusicGen_medium,1,MusicGen
